Dataset: Gulf of Alaska ,,,,,,,,,
,,,,,,,,,
Species Scientific Name,Common Name,Avg Cog Lat Start,Avg Cog Lat End,Diff in COG Lat,%Change in COG Lat,Avg Cog Depth Start,Avg Cog Depth End,Diff in COG Depth,%Change in COG Depth 
Clupea pallasii,Pacific herring,58.85820507204172,57.91608056867086,-0.942124503370863,-1.60066808394465,-83.94868333333334,-83.62265666666667,0.3260266666666638,-0.3883642407732785
Crossaster papposus,Common sunstar,57.005476775701936,58.33308533387547,1.3276085581735302,2.32891405048192,-119.42635666666668,-112.85176,6.574596666666679,-5.50514714688749
Ctenodiscus crispatus,Mud star,57.134932849461485,57.42025802058597,0.28532517112448375,0.499388302207785,-171.61574333333337,-166.37774666666667,5.237996666666703,-3.05216559094629
Cyanea capillata,Lion's mane,56.89268671698024,56.79550322954381,-0.0971834874364319,-0.17081894535915182,-253.0222533333333,-148.05246,104.96979333333331,-41.48638783761259
Dasycottus setiger,Spinyhead sculpin,57.89093413719478,57.82275535722088,-0.06817877997390553,-0.1177710827956753,-131.76738666666668,-123.633172,8.13421466666668,-6.173162322209429
Fusitriton oregonensis,Oregon triton,56.54603285183202,56.39205221965494,-0.15398063217707403,-0.27231023011030786,-134.78691,-118.04281533333334,16.74409466666667,-12.42264153593748
Gadus chalcogrammus,Walleye pollock,56.00908841101133,56.0198537067709,0.010765295759576077,0.019220623054203523,-106.83744200000001,-150.80388666666667,-43.96644466666666,41.15265570160942
Gadus macrocephalus,Pacific cod,55.98137943653725,56.362299647716306,0.3809202111790526,0.6804409162708809,-110.13156666666667,-123.14048133333334,-13.00891466666667,11.81215800374522
Glyptocephalus zachirus,Rex sole,56.97383959448624,56.498172698175885,-0.47566689631035786,-0.8348865017628045,-204.6851166666667,-189.15247666666664,15.532640000000043,-7.588553702854331
Gorgonocephalus eucnemis,Basket star,56.51699944606329,56.126510040734594,-0.3904894053286938,-0.6909238090414821,-137.11540666666667,-137.83114999999998,-0.7157433333333074,0.5220006640634555
Hemilepidotus jordani,Yellow irish lord,55.20726158337484,55.381198512925494,0.17393692955065632,0.31506168674563606,-78.02541666666667,-78.46351,-0.43809333333332745,0.561475160337703
Hemitripterus bolini,Bigmouth sculpin,56.91860148191426,57.37953993222814,0.4609384503138827,0.8098204072360153,-187.80183333333332,-210.05339333333333,-22.251560000000012,11.848425334860956
Hippoglossoides elassodon,Flathead sole,56.70218955755064,56.587824018000525,-0.11436553955011419,-0.20169510285672015,-100.889095,-102.15816666666666,-1.2690716666666617,1.2578878486982779
Hippoglossus stenolepis,Pacific halibut,56.61635274248602,56.81114159770497,0.1947888552189454,0.3440505185929648,-114.56951666666667,-113.2462,1.3233166666666705,-1.1550338215328106
Hyas lyratus,Pacific lyre crab,57.09502412131142,57.6025304319968,0.507506310685379,0.8888801055711368,-99.27117666666668,-116.26392333333335,-16.992746666666676,17.11750302278074
Hydrolagus colliei,Spotted ratfish,55.66601979402119,55.90762914269885,0.24160934867766315,0.4340338137551074,-129.46945333333335,-109.56144333333333,19.90801000000002,-15.376607753756911
Isopsetta isolepis,Butter sole,57.509896310726695,57.14316310629106,-0.36673320443563284,-0.6376871251065533,-52.83930999999999,-57.56670466666666,-4.727394666666669,8.946738075623376
Lepidopsetta sp.,Rock soles,55.45617010956936,55.57442037445046,0.11825026488109813,0.21323193550413103,-76.10524666666667,-77.84366166666666,-1.7384149999999892,2.2842249071395457
Lethasterias nanimensis,Black spined sea star,55.926072332194785,56.668552524877725,0.7424801926829403,1.3276101140675296,-112.46112033333333,-111.89084533333335,0.570274999999981,-0.5070863586541671
Limanda aspera,Yellowfin sole,55.54288971073854,55.65710126017225,0.11421154943370482,0.20562766904730095,-47.70104733333333,-44.18096933333334,3.520077999999991,-7.379456420320928
Lycodes brevipes,Shortfin eelpout,56.406895166367754,57.549309493230915,1.142414326863161,2.025309713455596,-94.51516033333333,-114.90944666666667,-20.39428633333334,21.577793722623294
Lycodes palearis,Wattled eelpout,58.418059586655744,58.50904791872669,0.09098833207094259,0.15575377325906042,-123.04543,-115.84751666666666,7.197913333333332,-5.849801437837499
Lyopsetta exilis,Slender sole,57.041750175933366,57.62559764340666,0.5838474674732907,1.0235440982658055,-222.87327333333334,-206.00968999999998,16.863583333333366,-7.566444859501786
Malacocottus zonurus,Darkfin sculpin,55.968607698306926,54.16210264772601,-1.8065050505809168,-3.2277112561361148,-314.8780933333333,-235.4129233333333,79.46517,-25.236804872251728
Mallotus villosus,Capelin,58.38620375875026,58.33079186592886,-0.055411892821403796,-0.09490579838066504,-88.406843,-97.41762633333333,-9.010783333333336,10.192404827003422
Microstomus pacificus,Dover sole,57.95250154204899,58.065081082570885,0.11257954052189234,0.19426174457750928,-247.6359633333333,-240.65792666666667,6.97803666666664,-2.81786077140733
Mycale (Mycale) loveni,Loven's horny sponge,55.21569704799617,54.419912195798595,-0.7957848521975777,-1.4412293871901005,-168.91062333333332,-208.28082666666668,-39.370203333333365,23.308305041086147
Myoxocephalus polyacanthocephalus,Great sculpin,56.507960243728064,56.171182030416766,-0.3367782133112982,-0.5959836664758713,-58.711602,-68.384385,-9.672782999999995,16.475079320778875
Ophiodon elongatus,Lingcod,58.34495142150357,58.023391420022904,-0.32156000148066965,-0.551135948606096,-158.32947000000001,-136.84379666666666,21.485673333333352,-13.570230060981919
Ophiura sarsii,Notched brittle star,57.82708155229556,58.8758594045132,1.0487778522176399,1.8136447907529003,-203.6162066666667,-155.51413000000002,48.102076666666676,-23.62389391990441
Oregonia gracilis,Graceful decorator crab,56.22471186825354,57.37271591718519,1.1480040489316465,2.0418140187568485,-71.75614833333333,-72.44901333333333,-0.6928649999999976,0.9655827634189457
Pagurus aleuticus,Aleutian hermit,58.04119889464466,56.77126073268769,-1.269938161956965,-2.1879943663157855,-133.81298,-139.41016000000002,-5.597180000000009,4.182837868194856
Pandalus dispar,Sidestripe shrimp,57.90978817424571,58.199001416974006,0.2892132427282945,0.49942030845990326,-201.1607,-168.60784333333334,32.552856666666656,-16.1825131184504
Pandalus eous,Northern shrimp,58.26222561936316,58.01077371909264,-0.2514519002705171,-0.43158649982459363,-137.91046666666668,-127.76216666666666,10.14830000000002,-7.358614792109098
Pandalus jordani,Ocean shrimp,56.42380677769171,58.44338581291328,2.019579035221568,3.57930304698982,-173.56775666666667,-166.3253366666667,7.242419999999981,-4.172675927308838
Parophrys vetulus,English sole,58.06587383946095,57.51797283285301,-0.5479010066079368,-0.9435852255022624,-80.13309466666665,-81.92467333333333,-1.7915786666666804,2.235753747086885
Pasiphaea pacifica,Pacific glass shrimp,58.1414203711744,58.62885723552986,0.48743686435545897,0.8383642182176934,-262.36939,-234.23578666666666,28.133603333333355,-10.722898480395656
Platichthys stellatus,Starry flounder,57.739068653813035,57.208829589777814,-0.5302390640352215,-0.9183367109961255,-52.61278566666667,-37.92258,14.690205666666664,-27.921360712085967
Pleurogrammus monopterygius,Atka mackerel,53.68671220013048,54.722222646229845,1.0355104460993658,1.928802125634449,-107.74118833333334,-94.90545000000002,12.835738333333325,-11.913492446010231
Pseudarchaster parelii,Northern scarlet star,58.01484888593827,57.83214245829732,-0.18270642764095157,-0.3149304551325587,-211.1398166666667,-198.04833666666664,13.091480000000047,-6.200384279327094
Pycnopodia helianthoides,Sunflower sea star,56.192428854475516,56.13842942706319,-0.05399942741232877,-0.09609733644397882,-71.27603833333333,-79.64442333333334,-8.368385000000004,11.740811071546888
Sebastes alutus,Pacific ocean perch,56.032875508778005,56.53943270975311,0.5065572009751023,0.9040357047100785,-266.76139,-257.08285333333333,9.678536666666673,-3.628162481334601
Sebastes babcocki,Redbanded rockfish,56.018106154516026,56.68912836810866,0.6710222135926358,1.1978666535811473,-250.86146666666664,-288.819,-37.95753333333337,15.130874357746471
Sebastes borealis,Shortraker rockfish,57.09536420378825,58.02348593247885,0.9281217286905985,1.6255640744805302,-377.33439,-379.85230333333334,-2.517913333333354,0.6672896507878209
Sebastes brevispinis,Silvergray rockfish,55.584819534164616,55.959513432200765,0.37469389803614916,0.6740939363954355,-268.46954999999997,-233.33133999999998,35.13820999999999,-13.088340931029233
Sebastes polyspinis,Northern rockfish,55.75037908642772,54.74185834902948,-1.0085207373982428,-1.8089935062769187,-186.97058666666666,-126.94544166666667,60.025144999999995,-32.104057686364065
Sebastes variegatus,Harlequin rockfish,57.578460605842764,56.303750588112386,-1.2747100177303778,-2.213866095616017,-233.78517333333332,-187.91948666666667,45.86568666666665,-19.61873202338237
Sebastes zacentrus,Sharpchin rockfish,57.165284305284025,56.853330074142406,-0.3119542311416197,-0.5457057284551708,-290.48945333333336,-313.2658666666667,-22.776413333333323,7.840702329112667
Sebastolobus alascanus,Shortspine thornyhead,57.09483377285826,57.115005336052256,0.0201715631939976,0.03532992717738108,-350.93825,-365.5773633333333,-14.639113333333341,4.171421420530062
Squalus suckleyi,Pacific spiny dogfish,59.265566072214874,58.970505063325476,-0.2950610088893981,-0.49786246625885155,-90.60625666666665,-97.82164866666666,-7.2153920000000085,7.963458888435125
Stegophiura ponderosa,,56.278619774409,56.67865145755085,0.40003168314184734,0.7108057815656482,-420.8383166666667,-439.65519666666665,-18.81687999999997,4.471284874686031
Strongylocentrotus fragilis,Fragile sea urchin,57.81078814688663,58.35669793963276,0.54590979274613,0.9443043595238197,-187.66702999999998,-244.86069666666663,-57.193666666666644,30.476139930741507
Thaleichthys pacificus,Eulachon,57.9715883923465,58.111572498791304,0.13998410644480686,0.24147019311840656,-175.15241,-167.60179000000002,7.550619999999981,-4.310885588157183
