"qseqid.x","gi","accession","mismatch_forward","forward_start","forward_stop","staxids","distinct_entries.x","qseqid.y","mismatch_reverse","reverse_start","reverse_stop","distinct_entries.y","product_length","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
"forward_row_1",1015812599,"KU171097.1",0,1069,1086,"9606",2,"reverse_row_1",0,1210,1194,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1015812613,"KU171098.1",0,1069,1083,"9606",2,"reverse_row_1",0,1210,1194,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1039678278,"KU605058.1",0,378,395,"9838",2,"reverse_row_1",0,519,502,2,141,9838,"Camelus dromedarius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Camelidae",NA,"Camelus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1069418104,"KU682877.1",0,1069,1086,"9606",2,"reverse_row_1",0,1210,1194,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1053099559,"KX641313.1",0,959,976,"39097",2,"reverse_row_1",0,1099,1083,2,140,39097,"Ursus spelaeus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Ursidae",NA,"Ursus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1149320466,"KY052101.1",0,450,467,"1954410",2,"reverse_row_1",0,592,575,2,142,1954410,"Muntiacus sp. THA4",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Muntiacinae","Muntiacus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1109522748,"KY132213.1",1,551,568,"1367246",2,"reverse_row_1",0,684,667,2,133,1367246,"Kaloula conjuncta",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Microhylidae","Microhylinae","Kaloula",NA,NA,"Batrachia","Microhyloidea",NA,"Kaloula conjuncta conjuncta",NA,NA,NA,NA
"forward_row_1",1125137480,"KY202765.1",0,419,436,"1349687",2,"reverse_row_1",1,551,534,2,132,1349687,"Adenomera marmorata",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Leptodactylidae","Leptodactylinae","Adenomera",NA,NA,"Batrachia","Hyloidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1125137482,"KY202767.1",1,415,432,"318301",2,"reverse_row_1",1,547,530,2,132,318301,"Aplastodiscus eugenioi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Hylidae","Hylinae","Aplastodiscus",NA,NA,"Batrachia","Hyloidea","Cophomantini",NA,NA,NA,NA,NA
"forward_row_1",1125137491,"KY202776.1",0,423,440,"164281",2,"reverse_row_1",0,550,537,2,127,164281,"Dendrophryniscus brevipollicatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Bufonidae",NA,"Dendrophryniscus",NA,NA,"Batrachia","Hyloidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1125137502,"KY202787.1",0,416,433,"1573466",2,"reverse_row_1",1,548,531,2,132,1573466,"Hylodes asper",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Hylodidae",NA,"Hylodes",NA,NA,"Batrachia","Hyloidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1125137541,"KY202826.1",0,417,434,"699827",2,"reverse_row_1",1,548,531,2,131,699827,"Scinax hayii",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Hylidae","Hylinae","Scinax",NA,NA,"Batrachia","Hyloidea","Dendropsophini",NA,NA,NA,NA,NA
"forward_row_1",1198272743,"KY814719.1",0,421,438,"34854",2,"reverse_row_1",0,563,546,2,142,34854,"Rattus exulans",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Muridae","Murinae","Rattus",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1795718839,"LR742778.1",0,448,463,"9615",2,"reverse_row_1",0,589,572,2,141,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795735164,"LR742866.1",0,270,287,"9615",2,"reverse_row_1",0,411,394,2,141,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715374,"LR745082.1",0,488,503,"9615",2,"reverse_row_1",0,629,612,2,141,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715439,"LR745147.1",0,488,505,"9615",2,"reverse_row_1",0,629,612,2,141,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1468550253,"LS992581.1",0,485,498,"9925",2,"reverse_row_1",0,627,610,2,142,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550339,"LS992656.1",0,485,502,"9925",2,"reverse_row_1",0,627,610,2,142,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1800684165,"LS997811.1",0,1071,1083,"9606",2,"reverse_row_1",0,1212,1196,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1800684177,"LS997823.1",0,1068,1085,"9606",2,"reverse_row_1",0,1209,1193,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1800684220,"LS997866.1",0,1070,1087,"9606",2,"reverse_row_1",0,1211,1195,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1800684282,"LS998721.1",0,1069,1086,"9606",2,"reverse_row_1",0,1210,1194,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1228317081,"MF056602.1",0,1068,1085,"9606",2,"reverse_row_1",0,1209,1193,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1228320343,"MF056836.1",0,1055,1072,"9606",2,"reverse_row_1",0,1196,1180,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1228320497,"MF056847.1",1,1061,1078,"9606",2,"reverse_row_1",0,1202,1186,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1280120397,"MF134662.1",0,492,509,"1983743",2,"reverse_row_1",0,633,618,2,141,1983743,"Haringtonhippus francisci",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Haringtonhippus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1735593290,"MF776868.1",0,488,505,"94623",2,"reverse_row_1",0,630,617,2,142,94623,"Pinguinus impennis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Charadriiformes","Laridae",NA,"Pinguinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1405681658,"MH359198.1",0,1066,1083,"9606",2,"reverse_row_1",0,1207,1191,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1405681882,"MH359214.1",0,1047,1064,"9606",2,"reverse_row_1",0,1188,1172,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1405681994,"MH359222.1",0,1068,1085,"9606",2,"reverse_row_1",0,1209,1193,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1405682022,"MH359224.1",0,1069,1086,"9606",2,"reverse_row_1",0,1210,1194,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1616239546,"MK059700.1",0,971,988,"9606",2,"reverse_row_1",0,1112,1098,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1573757727,"MK177470.1",1,358,374,"141262",2,"reverse_row_1",0,484,467,2,126,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1561759716,"MK308704.1",0,1064,1081,"9606",2,"reverse_row_1",0,1205,1189,2,141,9606,"Homo sapiens",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Hominidae","Homininae","Homo","Simiiformes",NA,"Euarchontoglires","Hominoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",1789850554,"MK937046.1",0,454,471,"9612",2,"reverse_row_1",0,595,578,2,141,9612,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1777433921,"MN196503.1",0,1820,1837,"100858",2,"reverse_row_1",0,1962,1946,2,142,100858,"Threskiornis aethiopicus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Pelecaniformes","Threskiornithidae",NA,"Threskiornis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1777433935,"MN196504.1",0,1820,1837,"100858",2,"reverse_row_1",0,1963,1946,2,143,100858,"Threskiornis aethiopicus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Pelecaniformes","Threskiornithidae",NA,"Threskiornis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2194740672,"MN366393.1",0,454,471,"9940",2,"reverse_row_1",0,596,579,2,142,9940,"Ovis aries",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Ovis","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1922070606,"MN807586.1",0,469,486,"121567",2,"reverse_row_1",0,610,593,2,141,121567,"Lemniscomys striatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Muridae","Murinae","Lemniscomys",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1897206046,"MT425495.1",0,513,530,"1641793",2,"reverse_row_1",0,657,640,2,144,1641793,"Cinclosoma clarum",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Passeriformes","Cinclosomatidae",NA,"Cinclosoma",NA,NA,NA,"Corvoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1899921924,"MT913781.1",0,457,474,"2770979",2,"reverse_row_1",0,600,583,2,143,2770979,"Panthera spelaea",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Felidae","Pantherinae","Panthera",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1899921934,"MT913786.1",0,459,473,"2770979",2,"reverse_row_1",0,599,582,2,140,2770979,"Panthera spelaea",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Felidae","Pantherinae","Panthera",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2152012388,"MW193885.1",0,1296,1313,"9678",2,"reverse_row_1",0,1438,1421,2,142,9678,"Crocuta crocuta",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Hyaenidae",NA,"Crocuta",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2057493462,"MW846120.1",0,495,512,"46122",2,"reverse_row_1",0,636,621,2,141,46122,"Equus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2057493616,"MW846131.1",0,497,511,"46122",2,"reverse_row_1",0,635,620,2,138,46122,"Equus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2057493630,"MW846132.1",0,495,512,"46122",2,"reverse_row_1",0,636,621,2,141,46122,"Equus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2057493672,"MW846135.1",0,467,482,"46122",2,"reverse_row_1",0,608,593,2,141,46122,"Equus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2057493796,"MW846144.1",0,495,510,"46122",2,"reverse_row_1",0,636,621,2,141,46122,"Equus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2132852915,"OK512945.1",0,1000,1017,"9644",2,"reverse_row_1",0,1142,1125,2,142,9644,"Ursus arctos",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Ursidae",NA,"Ursus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2132853055,"OK512955.1",0,1052,1069,"9644",2,"reverse_row_1",0,1194,1177,2,142,9644,"Ursus arctos",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Ursidae",NA,"Ursus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2229434107,"OM574931.1",0,489,504,"10117",2,"reverse_row_1",1,631,614,2,142,10117,"Rattus rattus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Muridae","Murinae","Rattus",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2512242382,"OQ160768.1",1,502,519,"3014080",2,"reverse_row_1",0,643,626,2,141,3014080,"Dremomys rufigenis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Dremomys",NA,NA,"Euarchontoglires",NA,"Callosciurini","Dremomys rufigenis belfieldi",NA,NA,NA,NA
"forward_row_1",2512242452,"OQ160773.1",1,491,506,"3014080",2,"reverse_row_1",1,632,618,2,141,3014080,"Dremomys rufigenis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Dremomys",NA,NA,"Euarchontoglires",NA,"Callosciurini","Dremomys rufigenis belfieldi",NA,NA,NA,NA
"forward_row_1",2644582876,"OQ160852.1",0,777,791,"9913",2,"reverse_row_1",0,919,902,2,142,9913,"Bos taurus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Bovinae","Bos","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2644582904,"OQ160854.1",0,772,789,"9909",2,"reverse_row_1",0,914,897,2,142,9909,"Bos primigenius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Bovinae","Bos","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2484205483,"OQ318934.1",0,1056,1073,"9643",2,"reverse_row_1",0,1198,1181,2,142,9643,"Ursus americanus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Ursidae",NA,"Ursus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2667915620,"OQ363456.1",0,510,527,"196524",2,"reverse_row_1",0,654,637,2,144,196524,"Chrysococcyx minutillus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Cuculiformes","Cuculidae",NA,"Chrysococcyx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2667915799,"OQ404728.1",0,492,509,"113272",2,"reverse_row_1",0,628,614,2,136,113272,"Petrodromus tetradactylus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Macroscelidea","Macroscelididae",NA,"Petrodromus",NA,NA,"Afrotheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2626078911,"OQ590031.1",0,484,501,"37186",2,"reverse_row_1",0,626,609,2,142,37186,"Hippotragus equinus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Hippotraginae","Hippotragus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2698117027,"OQ924191.1",0,750,767,"9913",2,"reverse_row_1",0,892,875,2,142,9913,"Bos taurus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Bovinae","Bos","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2562576012,"OQ934515.1",1,408,425,"1033720",2,"reverse_row_1",1,539,523,2,131,1033720,"Scinax fuscomarginatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Hylidae","Hylinae","Scinax",NA,NA,"Batrachia","Hyloidea","Dendropsophini",NA,NA,NA,NA,NA
"forward_row_1",2562576028,"OQ934531.1",0,408,425,"318393",2,"reverse_row_1",1,539,522,2,131,318393,"Scinax fuscovarius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Hylidae","Hylinae","Scinax",NA,NA,"Batrachia","Hyloidea","Dendropsophini",NA,NA,NA,NA,NA
"forward_row_1",2571031158,"OR048938.1",0,380,397,"57393",2,"reverse_row_1",0,523,506,2,143,57393,"Amazona ventralis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Psittaciformes","Psittacidae",NA,"Amazona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2644582418,"OR138092.1",0,492,509,"3111934",2,"reverse_row_1",0,632,615,2,140,3111934,"Hylomys dorsalis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Eulipotyphla","Erinaceidae","Galericinae","Hylomys",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2719241394,"OR449075.1",0,495,512,"3141372",2,"reverse_row_1",0,635,619,2,140,3141372,"Crocidura pergrisea",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Eulipotyphla","Soricidae","Crocidurinae","Crocidura",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2636039761,"OR880610.1",0,418,435,"9627",2,"reverse_row_1",0,559,542,2,141,9627,"Vulpes vulpes",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Vulpes",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2234163793,"OW568857.1",0,485,499,"9923",2,"reverse_row_1",0,627,610,2,142,9923,"Capra aegagrus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
