"qseqid.x","gi","accession","mismatch_forward","forward_start","forward_stop","staxids","distinct_entries.x","qseqid.y","mismatch_reverse","reverse_start","reverse_stop","distinct_entries.y","product_length","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
"forward_row_1",307343998,"FN688034.1",1,58,86,"191678",2,"reverse_row_1",0,489,475,2,431,191678,"Lophius budegassa",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Lophiiformes","Lophiidae",NA,"Lophius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344010,"FN688046.1",1,58,86,"206124",2,"reverse_row_1",0,489,475,2,431,206124,"Macroramphosus scolopax",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Centriscidae","Macroramphosinae","Macroramphosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344035,"FN688071.1",1,58,86,"90074",2,"reverse_row_1",0,489,475,2,431,90074,"Microchirus variegatus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Pleuronectiformes","Soleidae",NA,"Microchirus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344039,"FN688075.1",1,58,86,"106175",2,"reverse_row_1",0,489,475,2,431,106175,"Microstomus kitt",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Pleuronectiformes","Pleuronectidae",NA,"Microstomus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344051,"FN688087.1",2,58,86,"87757",2,"reverse_row_1",0,489,476,2,431,87757,"Mullus surmuletus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Syngnathiformes","Mullidae",NA,"Mullus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344065,"FN688101.1",1,58,86,"98817",2,"reverse_row_1",0,489,475,2,431,98817,"Pagellus acarne",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344073,"FN688109.1",2,58,86,"50593",2,"reverse_row_1",0,489,475,2,431,50593,"Pagellus erythrinus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Pagellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344084,"FN688120.1",1,58,86,"90067",2,"reverse_row_1",0,489,475,2,431,90067,"Pegusa impar",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Pleuronectiformes","Soleidae",NA,"Pegusa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344095,"FN688131.1",1,58,86,"8260",2,"reverse_row_1",0,489,475,2,431,8260,"Platichthys flesus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Pleuronectiformes","Pleuronectidae",NA,"Platichthys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344149,"FN688185.1",3,58,86,"65125",2,"reverse_row_1",0,489,475,2,431,65125,"Scophthalmus rhombus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Pleuronectiformes","Scophthalmidae",NA,"Scophthalmus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344157,"FN688193.1",1,58,86,"210003",2,"reverse_row_1",0,489,475,2,431,210003,"Scorpaena notata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344162,"FN688198.1",1,58,86,"338887",2,"reverse_row_1",0,489,475,2,431,338887,"Scorpaena porcus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Scorpaenidae","Scorpaeninae","Scorpaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344213,"FN688249.1",1,58,86,"8175",2,"reverse_row_1",0,489,475,2,431,8175,"Sparus aurata",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Spariformes","Sparidae",NA,"Sparus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344215,"FN688251.1",1,58,86,"189388",2,"reverse_row_1",0,489,475,2,431,189388,"Trachurus mediterraneus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Carangiformes","Carangidae",NA,"Trachurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344217,"FN688253.1",1,58,86,"189389",2,"reverse_row_1",0,489,475,2,431,189389,"Trachurus picturatus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Carangiformes","Carangidae",NA,"Trachurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344231,"FN688267.1",1,58,86,"430084",2,"reverse_row_1",0,489,475,2,431,430084,"Trigla lyra",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Perciformes","Triglidae",NA,"Trigla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",307344239,"FN688275.1",1,58,86,"64108",2,"reverse_row_1",0,489,475,2,431,64108,"Zeus faber",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Zeiformes","Zeidae",NA,"Zeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",382928382,"JF898682.1",1,2023,2050,"747773",2,"reverse_row_1",0,2393,2374,2,370,747773,"Calophysus macropterus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Siluriformes","Pimelodidae",NA,"Calophysus",NA,"Ostariophysi","Characiphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",375299068,"JQ256922.1",2,2013,2032,"36224",2,"reverse_row_1",0,2359,2343,2,346,36224,"Cercopithecus diana",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Primates","Cercopithecidae","Cercopithecinae","Cercopithecus","Simiiformes",NA,"Euarchontoglires","Cercopithecoidea",NA,NA,NA,NA,"Catarrhini",NA
"forward_row_1",667699058,"KJ907227.1",2,29,56,"454142",2,"reverse_row_1",0,416,397,2,387,454142,"Lutjanus purpureus",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Lutjaniformes","Lutjanidae","Lutjaninae","Lutjanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1109522712,"KY132201.1",3,833,857,"1923897",2,"reverse_row_1",0,1194,1177,2,361,1923897,"Kaloula cf. baleata AMA-2016",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Microhylidae","Microhylinae","Kaloula",NA,NA,"Batrachia","Microhyloidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1109522819,"KY132238.1",3,2238,2262,"1923903",2,"reverse_row_1",0,2599,2582,2,361,1923903,"Kaloula sp. NE Mindanao",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Microhylidae","Microhylinae","Kaloula",NA,NA,"Batrachia","Microhyloidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1189447274,"KY425399.1",3,1417,1443,"377255",2,"reverse_row_1",0,1781,1762,2,364,3372118,"Megophrys hansi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Megophryidae",NA,"Megophrys",NA,NA,"Batrachia","Pelobatoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",2178349475,"MK742875.1",3,13313,13291,"111875",2,"reverse_row_1",1,12999,13016,2,314,111875,"Drosophila jambulina",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Diptera","Drosophilidae","Drosophilinae","Drosophila","Muscomorpha",NA,NA,"Ephydroidea","Drosophilini",NA,"Sophophora","melanogaster group",NA,NA
"forward_row_1",2178349545,"MK742880.1",3,13168,13146,"60717",2,"reverse_row_1",1,12854,12871,2,314,60717,"Drosophila punjabiensis",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Diptera","Drosophilidae","Drosophilinae","Drosophila","Muscomorpha",NA,NA,"Ephydroidea","Drosophilini",NA,"Sophophora","melanogaster group",NA,NA
"forward_row_1",2178349559,"MK742881.1",3,13313,13291,"67533",2,"reverse_row_1",1,12999,13016,2,314,67533,"Drosophila rufa",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Diptera","Drosophilidae","Drosophilinae","Drosophila","Muscomorpha",NA,NA,"Ephydroidea","Drosophilini",NA,"Sophophora","melanogaster group",NA,NA
"forward_row_1",2178349587,"MK742883.1",3,13228,13206,"34677",2,"reverse_row_1",1,12914,12931,2,314,34677,"Drosophila tsacasi",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Diptera","Drosophilidae","Drosophilinae","Drosophila","Muscomorpha",NA,NA,"Ephydroidea","Drosophilini",NA,"Sophophora","melanogaster group",NA,NA
"forward_row_1",2235263291,"NC_063139.1",2,13138,13119,"2813430",2,"reverse_row_1",1,12815,12832,2,323,2813430,"Bryanellocoris orientalis",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Hemiptera","Rhyparochromidae","Rhyparochrominae","Bryanellocoris","Pentatomomorpha",NA,NA,"Lygaeoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",2308052778,"OK287400.1",3,13261,13239,"2699205",2,"reverse_row_1",1,12947,12964,2,314,2699205,"Eristalinus arvorum",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Diptera","Syrphidae","Eristalinae","Eristalinus","Muscomorpha",NA,NA,"Syrphoidea","Eristalini",NA,NA,NA,NA,NA
"forward_row_1",2734740331,"PP817917.1",2,97,121,"3093012",2,"reverse_row_1",1,438,420,2,341,3093012,"Benthogone rosea",NA,"Metazoa","Echinodermata",NA,"Echinozoa","Holothuroidea","Aspidochirotacea","Elasipodida","Laetmogonidae",NA,"Benthogone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2997427,"AF004957.1",0,46,70,"42330",2,"reverse_row_1",0,433,414,2,387,42330,"Acipenser naccarii",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Chondrostei","Acipenseriformes","Acipenseridae","Acipenserinae","Acipenser",NA,NA,NA,NA,"Acipenserini",NA,NA,NA,NA,NA
"forward_row_1",307343981,"FN688017.1",3,66,86,"179372",2,"reverse_row_1",0,489,475,2,423,179372,"Lepidorhombus boscii",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Pleuronectiformes","Scophthalmidae",NA,"Lepidorhombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",302025350,"HM364659.1",3,40,64,"143521",2,"reverse_row_1",0,400,383,2,360,143521,"Mantella nigricans",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Mantellidae","Mantellinae","Mantella",NA,NA,"Batrachia","Ranoidea",NA,NA,NA,"cowani group",NA,NA
"forward_row_1",668350122,"KJ729094.1",3,2124,2151,"13095",2,"reverse_row_1",0,2500,2481,2,376,13095,"Hypophthalmichthys molitrix",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Xenocyprididae","Xenocypridinae","Hypophthalmichthys",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",669034392,"KJ746954.1",3,2124,2151,"13095",2,"reverse_row_1",0,2500,2481,2,376,13095,"Hypophthalmichthys molitrix",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Xenocyprididae","Xenocypridinae","Hypophthalmichthys",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",669034504,"KJ746962.1",3,2123,2150,"7965",2,"reverse_row_1",0,2499,2480,2,376,7965,"Hypophthalmichthys nobilis",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Xenocyprididae","Xenocypridinae","Hypophthalmichthys",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1177820561,"KX267575.1",3,13257,13233,"2691560",2,"reverse_row_1",1,12943,12960,2,314,2691560,"Junonia zonalis",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Lepidoptera","Nymphalidae","Nymphalinae","Junonia","Neolepidoptera",NA,"Amphiesmenoptera","Papilionoidea","Junoniini",NA,NA,NA,"Heteroneura",NA
"forward_row_1",1189447272,"KY425397.1",3,1409,1435,"377255",2,"reverse_row_1",0,1774,1755,2,365,3372118,"Megophrys hansi",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Anura","Megophryidae",NA,"Megophrys",NA,NA,"Batrachia","Pelobatoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1244551816,"KY678348.1",2,2024,2048,"9275",2,"reverse_row_1",1,2373,2355,2,349,9275,"Thylacinus cynocephalus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Dasyuromorphia","Thylacinidae",NA,"Thylacinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1987733234,"LR968549.1",3,2003,2029,"1873747",2,"reverse_row_1",0,2363,2345,2,360,1873747,"Chelonoidis alburyorum",NA,"Metazoa","Chordata","Craniata","Sarcopterygii",NA,"Testudinata","Testudines","Testudinidae",NA,"Chelonoidis",NA,NA,NA,"Testudinoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1382859269,"MG912799.1",3,14094,14075,"1137937",2,"reverse_row_1",0,13738,13753,2,356,1137937,"Chelonoidis duncanensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii",NA,"Testudinata","Testudines","Testudinidae",NA,"Chelonoidis",NA,NA,NA,"Testudinoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757601,"MK177461.1",3,1996,2023,"141262",2,"reverse_row_1",0,2351,2332,2,355,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757615,"MK177462.1",3,2000,2027,"141262",2,"reverse_row_1",0,2356,2337,2,356,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757643,"MK177464.1",3,1977,2004,"141262",2,"reverse_row_1",0,2333,2314,2,356,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757713,"MK177469.1",3,1988,2015,"141262",2,"reverse_row_1",0,2345,2326,2,357,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757769,"MK177473.1",3,1993,2020,"141262",2,"reverse_row_1",0,2350,2331,2,357,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757797,"MK177475.1",3,1996,2023,"141262",2,"reverse_row_1",0,2353,2334,2,357,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757811,"MK177476.1",3,1994,2021,"141262",2,"reverse_row_1",0,2349,2330,2,355,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1573757825,"MK177477.1",3,1996,2023,"141262",2,"reverse_row_1",0,2352,2333,2,356,141262,"Andrias davidianus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Amphibia",NA,"Caudata","Cryptobranchidae",NA,"Andrias",NA,NA,"Batrachia","Cryptobranchoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",2252681831,"ON102004.1",3,13255,13231,"1653868",2,"reverse_row_1",1,12942,12959,2,313,1653868,"Junonia nigrosuffusa",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Lepidoptera","Nymphalidae","Nymphalinae","Junonia","Neolepidoptera",NA,"Amphiesmenoptera","Papilionoidea","Junoniini",NA,NA,NA,"Heteroneura",NA
