OQ883843.1	NA;Chordata;Actinopteri;Anguilliformes;Eurypharyngidae;Eurypharynx;Eurypharynx pelecanoides
FJ603665.1	NA;Chordata;Aves;Charadriiformes;Scolopacidae;Gallinago;Gallinago gallinago
KX381240.1	NA;Chordata;Mammalia;Chiroptera;Mormoopidae;Pteronotus;Pteronotus rubiginosus
KX381271.1	NA;Chordata;Mammalia;Chiroptera;Mormoopidae;Pteronotus;Pteronotus rubiginosus
KX381272.1	NA;Chordata;Mammalia;Chiroptera;Mormoopidae;Pteronotus;Pteronotus rubiginosus
KX381285.1	NA;Chordata;Mammalia;Chiroptera;Mormoopidae;Pteronotus;Pteronotus sp. 3 BdT-2015
KX381287.1	NA;Chordata;Mammalia;Chiroptera;Mormoopidae;Pteronotus;Pteronotus sp. 3 BdT-2015
KX381289.1	NA;Chordata;Mammalia;Chiroptera;Mormoopidae;Pteronotus;Pteronotus sp. 3 BdT-2015
KX381290.1	NA;Chordata;Mammalia;Chiroptera;Mormoopidae;Pteronotus;Pteronotus sp. 3 BdT-2015
KX381725.1	NA;Chordata;Mammalia;Chiroptera;Mormoopidae;Pteronotus;Pteronotus rubiginosus
KX381765.1	NA;Chordata;Mammalia;Chiroptera;Mormoopidae;Pteronotus;Pteronotus rubiginosus
AF474187.1	NA;Chordata;Mammalia;Primates;Lepilemuridae;Lepilemur;Lepilemur edwardsi
AF474188.1	NA;Chordata;Mammalia;Primates;Lepilemuridae;Lepilemur;Lepilemur mustelinus
OR379389.1	NA;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis cyanellus
OR379390.1	NA;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis cyanellus
OR379391.1	NA;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis cyanellus
OR380113.1	NA;Chordata;Actinopteri;Centrarchiformes;Centrarchidae;Lepomis;Lepomis cyanellus x Lepomis macrochirus
AB974554.1	NA;Chordata;Actinopteri;Spariformes;Nemipteridae;Parascolopsis;Parascolopsis akatamae
LC036823.1	NA;Chordata;Actinopteri;Spariformes;Nemipteridae;Parascolopsis;Parascolopsis eriomma
LC036961.1	NA;Chordata;Actinopteri;Perciformes;Agonidae;Occella;Occella dodecaedron
LC036965.1	NA;Chordata;Actinopteri;Perciformes;Agonidae;Tilesina;Tilesina gibbosa
LC036970.1	NA;Chordata;Actinopteri;Perciformes;Agonidae;Tilesina;Tilesina gibbosa
LC091937.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus polyacanthocephalus
LC036905.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus stelleri
LC036940.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus stelleri
LC327080.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus stelleri
LC036928.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Gymnocanthus;Gymnocanthus intermedius
LC499192.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Gymnocanthus;Gymnocanthus pistilliger
LC036912.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus polyacanthocephalus
LC036933.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus jaok
LC049627.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes yokohamae
LC327193.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes herzensteini
LC834799.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes yokohamae
LC834800.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes yokohamae
LC049624.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes obscurus
OR380090.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes americanus
OR380091.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes americanus
OR380222.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes americanus
OR380223.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes americanus
OR380224.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes americanus
LC091908.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Oligocottus;Oligocottus maculosus
LC091936.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Oligocottus;Oligocottus snyderi
LC091941.1	NA;Chordata;Actinopteri;Perciformes;Cottidae;Oligocottus;Oligocottus maculosus
AB972227.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Cleisthenes;Cleisthenes pinetorum
AB972228.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides dubius
LC049625.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Acanthopsetta;Acanthopsetta nadeshnyi
LC049629.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Cleisthenes;Cleisthenes pinetorum
LC049646.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides dubius
LC049647.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides elassodon
LC049648.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides elassodon
LC049654.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides robustus
LC049655.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides robustus
LC049656.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides robustus
LC049657.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Limanda;Limanda sakhalinensis
LC145933.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides elassodon
AB972099.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Platichthys;Platichthys stellatus
LC049632.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Liopsetta;Liopsetta pinnifasciata
LC049662.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Liopsetta;Liopsetta pinnifasciata
LC145946.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Platichthys;Platichthys stellatus
LC145947.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Platichthys;Platichthys stellatus
LC145949.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Platichthys;Platichthys stellatus
LC145951.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;NA;Platichthys stellatus x Parophrys vetulus
MW995373.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Platichthys;Platichthys flesus
LC091857.1	NA;Chordata;Actinopteri;Lophiiformes;Oneirodidae;Dolopichthys;Dolopichthys danae
OQ883829.1	NA;Chordata;Actinopteri;Lophiiformes;Oneirodidae;Dolopichthys;Dolopichthys karsteni
AB969879.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon;Cheilopogon pinnatibarbatus
LC104429.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon;Cheilopogon unicolor
LC104430.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon;Cheilopogon spilonotopterus
LC104433.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cypselurus;Cypselurus starksi
LC104434.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cypselurus;Cypselurus starksi
LC104441.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon;Cheilopogon pinnatibarbatus
LC104443.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cypselurus;Cypselurus hiraii
LC037072.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cypselurus;Cypselurus hiraii
LC037073.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cypselurus;Cypselurus hiraii
LC037074.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cypselurus;Cypselurus hiraii
AB969956.1	NA;Chordata;Actinopteri;NA;Pomacentridae;Chromis;Chromis notata
LC104631.1	NA;Chordata;Actinopteri;NA;Pomacentridae;Chromis;Chromis notata
LC474195.1	NA;Chordata;Actinopteri;NA;Pomacentridae;Chromis;Chromis notata
LC474196.1	NA;Chordata;Actinopteri;NA;Pomacentridae;Chromis;Chromis notata
LC496195.1	NA;Chordata;Actinopteri;NA;Pomacentridae;Chromis;Chromis notata
LC496196.1	NA;Chordata;Actinopteri;NA;Pomacentridae;Chromis;Chromis notata
LC519420.1	NA;Chordata;Actinopteri;NA;Pomacentridae;Chromis;Chromis notata
LC278297.1	NA;Chordata;Actinopteri;Cichliformes;Cichlidae;Oreochromis;Oreochromis niloticus
MZ605473.1	NA;Chordata;Actinopteri;Cichliformes;Cichlidae;Oreochromis;Oreochromis sp. OCNFW28
MZ605537.1	NA;Chordata;Actinopteri;Lutjaniformes;Lutjanidae;Caesio;Caesio cuning
MZ605539.1	NA;Chordata;Actinopteri;Carangiformes;Carangidae;Craterognathus;Craterognathus plagiotaenia
LC037101.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu poecilonotus
LC037107.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu pardalis
LC037109.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu poecilonotus
LC037111.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu chrysops
LC037112.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Takifugu;Takifugu xanthopterus
LC091862.1	NA;Chordata;Actinopteri;Lophiiformes;Oneirodidae;Spiniphryne;Spiniphryne gladisfenae
LC091864.1	NA;Chordata;Actinopteri;Lophiiformes;Oneirodidae;Spiniphryne;Spiniphryne sp. CBM DNA No. 2005-013
LC091859.1	NA;Chordata;Actinopteri;Lophiiformes;Oneirodidae;Microlophichthys;Microlophichthys microlophus
LC091863.1	NA;Chordata;Actinopteri;Lophiiformes;Oneirodidae;Phyllorhinichthys;Phyllorhinichthys balushkini
LC579065.1	NA;Chordata;Actinopteri;Gadiformes;Phycidae;Urophycis;Urophycis tenuis
MW995372.1	NA;Chordata;Actinopteri;Gadiformes;Phycidae;Phycis;Phycis blennoides
EF521991.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax smithii
EF521992.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax smithii
EF521993.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521981.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521982.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521983.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521984.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Myospalax;Myospalax sp. Machang h10
EF521985.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Myospalax;Myospalax sp. Ashinu h79
EF521986.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521987.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521988.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521989.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521968.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521969.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax smithii
EF521962.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax smithii
EF521963.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax smithii
EF521964.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax smithii
EF521965.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax smithii
EF521966.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521967.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521941.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521942.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521943.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Myospalax;Myospalax sp. Bohang h8
EF521944.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521945.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521947.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
EF521948.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax smithii
EF521949.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax smithii
EF521950.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax smithii
EF521995.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Myospalax;Myospalax sp. Ashinu h85
EF521996.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax smithii
EF521997.1	NA;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax fontanierii
AY184426.1	NA;Chordata;Mammalia;Artiodactyla;Moschidae;Moschus;Moschus chrysogaster
AY184427.1	NA;Chordata;Mammalia;Artiodactyla;Moschidae;Moschus;Moschus fuscus
OR884767.1	NA;Chordata;Actinopteri;Characiformes;Acestrorhamphidae;Moenkhausia;Moenkhausia sp. USNM FISH 448535
OR884768.1	NA;Chordata;Actinopteri;Characiformes;Acestrorhamphidae;Moenkhausia;Moenkhausia sp. USNM FISH 448538
OR884769.1	NA;Chordata;Actinopteri;Characiformes;Acestrorhamphidae;Moenkhausia;Moenkhausia sp. USNM FISH 448785
OR884770.1	NA;Chordata;Actinopteri;Characiformes;Acestrorhamphidae;Moenkhausia;Moenkhausia sp. USNM FISH 448786
OR884771.1	NA;Chordata;Actinopteri;Characiformes;Acestrorhamphidae;Moenkhausia;Moenkhausia sp. USNM FISH 448787
OR884772.1	NA;Chordata;Actinopteri;Characiformes;Acestrorhamphidae;Moenkhausia;Moenkhausia sp. USNM FISH 448788
OR884773.1	NA;Chordata;Actinopteri;Characiformes;Acestrorhamphidae;Moenkhausia;Moenkhausia sp. USNM FISH 448789
AB021889.1	NA;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla australis
AB021891.1	NA;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla australis
JQ178221.1	NA;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Scolecenchelys;Scolecenchelys sp. PKU 5999
JQ231225.1	NA;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Scolecenchelys;Scolecenchelys sp. PKU 6000
KF969016.1	NA;Chordata;Lepidosauria;Squamata;Iguanidae;Liolaemus;Liolaemus canqueli
KF969078.1	NA;Chordata;Lepidosauria;Squamata;Iguanidae;Liolaemus;Liolaemus melanops
KF969079.1	NA;Chordata;Lepidosauria;Squamata;Iguanidae;Liolaemus;Liolaemus melanops
AY173885.1	NA;Chordata;Lepidosauria;Squamata;Iguanidae;Liolaemus;Liolaemus sp. MM-6
AY173927.1	NA;Chordata;Lepidosauria;Squamata;Iguanidae;Liolaemus;Liolaemus sp. MM-8
MW995345.1	NA;Chordata;Chondrichthyes;Rajiformes;Rajidae;Dipturus;Dipturus batis
MW995346.1	NA;Chordata;Chondrichthyes;Rajiformes;Rajidae;Dipturus;Dipturus intermedius
LC277739.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus macloti
OR379673.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus brevipinna
OR379675.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus brevipinna
OR379676.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus brevipinna
OR379679.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus brevipinna
OR379686.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus brevipinna
OR379687.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus brevipinna
OR379703.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus brevipinna
OR379704.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus brevipinna
OR379705.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus brevipinna
AB972097.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys lighti
LC049623.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys lighti
LC278037.1	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys lighti
MK934734.2	NA;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys cornutus
EU167056.1	NA;Chordata;Aves;Piciformes;Lybiidae;Pogoniulus;Pogoniulus pusillus
EU167070.1	NA;Chordata;Aves;Podicipediformes;Podicipedidae;Podilymbus;Podilymbus podiceps
EU167076.1	NA;Chordata;Aves;Piciformes;Ramphastidae;Andigena;Andigena cucullata
LC021016.1	NA;Chordata;Actinopteri;Esociformes;Umbridae;Umbra;Umbra limi
OR379524.1	NA;Chordata;Actinopteri;Esociformes;Umbridae;Umbra;Umbra pygmaea
OR379998.1	NA;Chordata;Actinopteri;Esociformes;Umbridae;Umbra;Umbra pygmaea
OR380009.1	NA;Chordata;Actinopteri;Esociformes;Umbridae;Umbra;Umbra pygmaea
OR380029.1	NA;Chordata;Actinopteri;Esociformes;Umbridae;Umbra;Umbra pygmaea
OR380030.1	NA;Chordata;Actinopteri;Esociformes;Umbridae;Umbra;Umbra pygmaea
OR380031.1	NA;Chordata;Actinopteri;Esociformes;Umbridae;Umbra;Umbra pygmaea
DQ852185.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350335.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
AY879417.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852158.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852190.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852199.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852200.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852201.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852202.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852203.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852204.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852205.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852207.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852208.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852209.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852210.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852211.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852212.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852213.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
DQ852214.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350256.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350300.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350303.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350304.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350325.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350327.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350328.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350329.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350330.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350331.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350332.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350333.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350334.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350336.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350348.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350370.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350385.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
GU350397.1	NA;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries
