"qseqid.x","gi","accession","mismatch_forward","forward_start","forward_stop","staxids","distinct_entries.x","qseqid.y","mismatch_reverse","reverse_start","reverse_stop","distinct_entries.y","product_length","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
"forward_row_1",261348153,"GQ925784.1",3,215,235,"9238",2,"reverse_row_1",0,442,416,2,227,9238,"Pygoscelis adeliae",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Sphenisciformes","Spheniscidae",NA,"Pygoscelis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",261348166,"GQ925785.1",3,215,235,"9238",2,"reverse_row_1",0,442,416,2,227,9238,"Pygoscelis adeliae",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Sphenisciformes","Spheniscidae",NA,"Pygoscelis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",261348179,"GQ925786.1",3,215,235,"9238",2,"reverse_row_1",0,442,416,2,227,9238,"Pygoscelis adeliae",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Sphenisciformes","Spheniscidae",NA,"Pygoscelis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",261348217,"GQ925789.1",3,215,235,"9238",2,"reverse_row_1",0,442,416,2,227,9238,"Pygoscelis adeliae",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Sphenisciformes","Spheniscidae",NA,"Pygoscelis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",410708974,"JQ389801.1",2,233,253,"884336",2,"reverse_row_1",0,422,401,2,189,884336,"Cordylus ukingensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Lepidosauria",NA,"Squamata","Cordylidae","Cordylinae","Cordylus","Scinciformata",NA,NA,"Cordyloidea",NA,NA,NA,NA,NA,NA
"forward_row_1",527355051,"KC993005.1",3,283,303,"1357419",2,"reverse_row_1",0,499,473,2,216,1357419,"Sciurus vulgaris",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Sciurinae","Sciurus",NA,NA,"Euarchontoglires",NA,"Sciurini","Sciurus vulgaris fuscoater",NA,NA,NA,NA
"forward_row_1",558478975,"KF661089.1",3,123,143,"9612",2,"reverse_row_1",0,339,313,2,216,9612,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",820869586,"KR132591.1",3,1254,1274,"9691",2,"reverse_row_1",0,1471,1445,2,217,9691,"Panthera pardus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Felidae","Pantherinae","Panthera",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",848117515,"KR180302.1",3,279,299,"9733",2,"reverse_row_1",0,497,471,2,218,9733,"Orcinus orca",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Delphinidae",NA,"Orcinus","Cetacea",NA,"Laurasiatheria",NA,NA,NA,NA,NA,"Odontoceti",NA
"forward_row_1",1041501730,"KU057259.1",3,169,189,"1868287",2,"reverse_row_1",0,394,368,2,225,1868287,"Sylvilagus andinus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Lagomorpha","Leporidae",NA,"Sylvilagus",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1039678278,"KU605058.1",2,186,204,"9838",2,"reverse_row_1",0,401,375,2,215,9838,"Camelus dromedarius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Camelidae",NA,"Camelus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1039678330,"KU605062.1",2,295,313,"9838",2,"reverse_row_1",0,510,484,2,215,9838,"Camelus dromedarius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Camelidae",NA,"Camelus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1039678345,"KU605063.1",2,295,313,"9838",2,"reverse_row_1",0,510,484,2,215,9838,"Camelus dromedarius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Camelidae",NA,"Camelus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1039678372,"KU605065.1",2,200,218,"9838",2,"reverse_row_1",0,415,389,2,215,9838,"Camelus dromedarius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Camelidae",NA,"Camelus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1039678421,"KU605069.1",2,272,290,"9838",2,"reverse_row_1",0,487,461,2,215,9838,"Camelus dromedarius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Camelidae",NA,"Camelus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1039678436,"KU605070.1",2,295,313,"9838",2,"reverse_row_1",0,510,484,2,215,9838,"Camelus dromedarius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Camelidae",NA,"Camelus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1169129464,"KX857763.1",3,299,319,"37029",2,"reverse_row_1",0,515,489,2,216,37029,"Prionailurus bengalensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Felidae","Felinae","Prionailurus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1169129478,"KX857764.1",3,299,319,"37029",2,"reverse_row_1",0,515,489,2,216,37029,"Prionailurus bengalensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Felidae","Felinae","Prionailurus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1169129828,"KX857789.1",3,274,294,"37029",2,"reverse_row_1",0,490,464,2,216,37029,"Prionailurus bengalensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Felidae","Felinae","Prionailurus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1169129856,"KX857791.1",3,299,319,"37029",2,"reverse_row_1",0,515,489,2,216,37029,"Prionailurus bengalensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Felidae","Felinae","Prionailurus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1149320466,"KY052101.1",3,258,278,"1954410",2,"reverse_row_1",0,473,447,2,215,1954410,"Muntiacus sp. THA4",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Muntiacinae","Muntiacus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1177808636,"KY117559.1",3,262,282,"1826178",2,"reverse_row_1",0,477,451,2,215,1826178,"Muntiacus atherodes",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Muntiacinae","Muntiacus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1559952559,"KY410903.1",3,298,318,"64678",2,"reverse_row_1",0,514,488,2,216,64678,"Callosciurus notatus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Callosciurus",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953662,"KY410981.1",3,300,320,"461710",2,"reverse_row_1",0,517,491,2,217,461710,"Tamiops mcclellandii",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Tamiops",NA,NA,"Euarchontoglires",NA,"Callosciurini",NA,NA,NA,NA,NA
"forward_row_1",1559953869,"KY410996.1",3,297,317,"64681",2,"reverse_row_1",0,515,489,2,218,64681,"Funambulus pennantii",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Sciuridae","Callosciurinae","Funambulus",NA,NA,"Euarchontoglires",NA,"Funambulini",NA,NA,NA,NA,NA
"forward_row_1",1198272632,"KY814711.1",3,226,246,"34854",2,"reverse_row_1",0,445,419,2,219,34854,"Rattus exulans",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Muridae","Murinae","Rattus",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1198272660,"KY814713.1",3,286,306,"34854",2,"reverse_row_1",0,502,479,2,216,34854,"Rattus exulans",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Muridae","Murinae","Rattus",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1227110556,"KY980752.1",3,153,172,"274615",2,"reverse_row_1",3,340,316,2,187,274615,"Schistocerca pallens",NA,"Metazoa","Arthropoda","Hexapoda",NA,"Insecta","Pterygota","Orthoptera","Acrididae","Cyrtacanthacridinae","Schistocerca","Acrididea",NA,NA,"Acridoidea",NA,NA,NA,NA,NA,NA
"forward_row_1",1188497209,"KY987542.1",3,285,305,"1983451",2,"reverse_row_1",0,501,475,2,216,1983451,"Platygonus compressus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Tayassuidae",NA,"Platygonus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1188497231,"KY987544.1",3,292,312,"1983451",2,"reverse_row_1",0,508,482,2,216,1983451,"Platygonus compressus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Tayassuidae",NA,"Platygonus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1188497276,"KY987548.1",3,297,317,"1983451",2,"reverse_row_1",0,513,487,2,216,1983451,"Platygonus compressus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Tayassuidae",NA,"Platygonus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1188497371,"KY987555.1",3,251,271,"9829",2,"reverse_row_1",0,467,441,2,216,9829,"Dicotyles tajacu",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Tayassuidae",NA,"Dicotyles",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1795718835,"LR742774.1",3,270,290,"9615",2,"reverse_row_1",0,486,460,2,216,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1795715379,"LR745087.1",3,295,315,"9615",2,"reverse_row_1",0,511,485,2,216,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",2031777355,"LR884207.1",2,293,313,"9925",2,"reverse_row_1",0,508,482,2,215,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550251,"LS992579.1",2,293,313,"9925",2,"reverse_row_1",0,508,482,2,215,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550255,"LS992583.1",2,293,313,"9925",2,"reverse_row_1",0,508,482,2,215,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550324,"LS992641.1",2,293,313,"9925",2,"reverse_row_1",0,508,482,2,215,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550336,"LS992653.1",2,293,313,"9925",2,"reverse_row_1",0,508,482,2,215,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1468550339,"LS992656.1",2,293,313,"9925",2,"reverse_row_1",0,508,482,2,215,9925,"Capra hircus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Caprinae","Capra","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1344456586,"MF134653.1",3,651,671,"268291",2,"reverse_row_1",0,866,840,2,215,268291,"Bison priscus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Bovinae","Bison","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1280120369,"MF134660.1",3,300,320,"1983743",2,"reverse_row_1",1,515,489,2,215,1983743,"Haringtonhippus francisci",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Haringtonhippus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1280120397,"MF134662.1",3,300,320,"1983743",2,"reverse_row_1",0,515,489,2,215,1983743,"Haringtonhippus francisci",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Haringtonhippus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1297050412,"MF180231.1",0,295,313,"13095",2,"reverse_row_1",0,519,493,2,224,13095,"Hypophthalmichthys molitrix",NA,"Metazoa","Chordata","Craniata","Actinopterygii","Actinopteri","Neopterygii","Cypriniformes","Xenocyprididae","Xenocypridinae","Hypophthalmichthys",NA,"Ostariophysi","Cypriniphysae",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1248842844,"MF279250.1",3,234,254,"1088130",2,"reverse_row_1",0,449,423,2,215,1088130,"Rusa timorensis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Cervinae","Rusa","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1273480894,"MF595518.1",3,298,318,"187118",2,"reverse_row_1",0,525,499,2,227,187118,"Ectopistes migratorius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Columbiformes","Columbidae",NA,"Ectopistes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1278208991,"MF669492.1",3,292,312,"9742",2,"reverse_row_1",0,509,483,2,217,9742,"Phocoena phocoena",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Phocoenidae",NA,"Phocoena","Cetacea",NA,"Laurasiatheria",NA,NA,NA,NA,NA,"Odontoceti",NA
"forward_row_1",1735593290,"MF776868.1",3,284,304,"94623",2,"reverse_row_1",1,511,485,2,227,94623,"Pinguinus impennis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Charadriiformes","Laridae",NA,"Pinguinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1326033454,"MF872240.1",3,288,308,"9860",2,"reverse_row_1",0,503,477,2,215,9860,"Cervus elaphus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Cervidae","Cervinae","Cervus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1524754213,"MH937514.1",3,274,294,"2491732",2,"reverse_row_1",0,492,466,2,218,2491732,"Elasmotherium sibiricum",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Rhinocerotidae",NA,"Elasmotherium",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1595961233,"MK434265.1",2,278,295,"2558236",2,"reverse_row_1",2,498,473,2,220,2558236,"Aptornis otidiformis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Gruiformes","Aptornithidae",NA,"Aptornis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1789850097,"MK937013.1",3,62,82,"9612",2,"reverse_row_1",0,278,252,2,216,9612,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1789850151,"MK937017.1",3,290,310,"9612",2,"reverse_row_1",0,506,480,2,216,9612,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1777433935,"MN196504.1",2,1616,1636,"100858",2,"reverse_row_1",0,1843,1817,2,227,100858,"Threskiornis aethiopicus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Aves",NA,"Pelecaniformes","Threskiornithidae",NA,"Threskiornis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2214481823,"MN460849.1",3,225,245,"41261",2,"reverse_row_1",0,442,416,2,217,41261,"Glis glis",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Rodentia","Gliridae","Glirinae","Glis",NA,NA,"Euarchontoglires",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1827515107,"MN699622.1",3,271,291,"9615",2,"reverse_row_1",0,487,461,2,216,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1827515149,"MN699625.1",3,281,301,"9615",2,"reverse_row_1",0,497,471,2,216,9615,"Canis lupus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Canidae",NA,"Canis",NA,NA,"Laurasiatheria",NA,NA,"Canis lupus familiaris",NA,NA,NA,NA
"forward_row_1",1836272516,"MT028216.1",3,300,320,"166293",2,"reverse_row_1",0,515,489,2,215,166293,"Martes americana",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Mustelidae","Guloninae","Martes",NA,NA,"Laurasiatheria","Musteloidea",NA,"Martes americana caurina",NA,NA,NA,NA
"forward_row_1",1866608416,"MT559408.1",3,305,325,"94194",2,"reverse_row_1",0,522,496,2,217,94194,"Prionodon linsang",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Viverridae","Prionodontinae","Prionodon",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1899921924,"MT913781.1",3,261,281,"2770979",2,"reverse_row_1",0,480,454,2,219,2770979,"Panthera spelaea",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Carnivora","Felidae","Pantherinae","Panthera",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",1967014820,"MW228407.1",2,81,101,"37189",2,"reverse_row_1",0,296,270,2,215,37189,"Hippotragus niger",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Hippotraginae","Hippotragus","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2032036050,"MW689249.1",2,630,650,"9909",2,"reverse_row_1",0,845,819,2,215,9909,"Bos primigenius",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Bovinae","Bos","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2032036107,"MW689253.1",2,632,652,"9913",2,"reverse_row_1",0,847,821,2,215,9913,"Bos taurus",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Artiodactyla","Bovidae","Bovinae","Bos","Pecora",NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2057493070,"MW846092.1",3,263,283,"46122",2,"reverse_row_1",0,479,453,2,216,46122,"Equus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2057493112,"MW846095.1",3,154,174,"46122",2,"reverse_row_1",0,371,345,2,217,46122,"Equus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2057493630,"MW846132.1",3,301,321,"46122",2,"reverse_row_1",0,514,492,2,213,46122,"Equus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2057493742,"MW846140.1",3,277,297,"46122",2,"reverse_row_1",0,494,468,2,217,46122,"Equus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
"forward_row_1",2057493756,"MW846141.1",3,253,273,"46122",2,"reverse_row_1",0,470,444,2,217,46122,"Equus sp.",NA,"Metazoa","Chordata","Craniata","Sarcopterygii","Mammalia",NA,"Perissodactyla","Equidae",NA,"Equus",NA,NA,"Laurasiatheria",NA,NA,NA,NA,NA,NA,NA
