"qseqid.x","gi","accession","mismatch_forward","forward_start","forward_stop","staxids","distinct_entries.x","qseqid.y","mismatch_reverse","reverse_start","reverse_stop","distinct_entries.y","product_length"
"forward_row_1","4115664","AB016674.1","0",175,192,"80782",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115665","AB016675.1","0",176,193,"80783",2,"reverse_row_1","0",317,300,2,141
"forward_row_1","4115666","AB016676.1","0",176,193,"80784",2,"reverse_row_1","0",318,301,2,142
"forward_row_1","4115667","AB016677.1","0",176,193,"80785",2,"reverse_row_1","0",318,301,2,142
"forward_row_1","4115668","AB016678.1","0",176,193,"80786",2,"reverse_row_1","0",318,301,2,142
"forward_row_1","4115669","AB016679.1","0",176,193,"80787",2,"reverse_row_1","0",318,301,2,142
"forward_row_1","4115670","AB016680.1","0",175,192,"80788",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115671","AB016681.1","0",175,192,"80789",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115672","AB016682.1","0",176,193,"80790",2,"reverse_row_1","0",318,301,2,142
"forward_row_1","4115673","AB016683.1","0",174,191,"75332",2,"reverse_row_1","0",315,298,2,141
"forward_row_1","4115674","AB016684.1","0",177,194,"80791",2,"reverse_row_1","0",319,302,2,142
"forward_row_1","4115675","AB016685.1","0",174,191,"80793",2,"reverse_row_1","0",316,299,2,142
"forward_row_1","4115676","AB016686.1","0",175,192,"80795",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115677","AB016687.1","0",175,192,"80796",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115678","AB016688.1","0",175,192,"80795",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115679","AB016689.1","0",175,192,"80795",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115680","AB016690.1","0",175,192,"80797",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115681","AB016691.1","0",175,192,"80797",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115682","AB016692.1","0",173,190,"80798",2,"reverse_row_1","0",315,298,2,142
"forward_row_1","4115683","AB016693.1","0",175,192,"80798",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115684","AB016694.1","0",173,190,"80798",2,"reverse_row_1","0",315,298,2,142
"forward_row_1","4115685","AB016695.1","0",175,192,"80799",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115686","AB016696.1","0",176,193,"80800",2,"reverse_row_1","0",317,300,2,141
"forward_row_1","4115687","AB016697.1","0",176,193,"80801",2,"reverse_row_1","0",317,300,2,141
"forward_row_1","4115690","AB016698.1","0",176,193,"80801",2,"reverse_row_1","0",317,300,2,141
"forward_row_1","4115691","AB016699.1","0",176,193,"80801",2,"reverse_row_1","0",317,300,2,141
"forward_row_1","4115692","AB016700.1","0",174,191,"98397",2,"reverse_row_1","0",314,297,2,140
"forward_row_1","4115693","AB016701.1","0",174,191,"98397",2,"reverse_row_1","0",314,297,2,140
"forward_row_1","4115694","AB016702.1","0",175,192,"481777",2,"reverse_row_1","0",315,298,2,140
"forward_row_1","4115695","AB016703.1","0",175,192,"80805",2,"reverse_row_1","1",316,299,2,141
"forward_row_1","4115696","AB016704.1","0",175,192,"80805",2,"reverse_row_1","1",317,300,2,142
"forward_row_1","4115697","AB016705.1","0",175,192,"80805",2,"reverse_row_1","1",317,300,2,142
"forward_row_1","4115698","AB016706.1","0",176,193,"80806",2,"reverse_row_1","0",318,301,2,142
"forward_row_1","4115699","AB016707.1","0",175,192,"80807",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4115700","AB016708.1","0",177,194,"3363687",2,"reverse_row_1","0",319,302,2,142
"forward_row_1","4115701","AB016709.1","0",175,192,"80810",2,"reverse_row_1","0",317,300,2,142
"forward_row_1","4586953","AB018224.1","0",420,437,"76798",2,"reverse_row_1","1",561,544,2,141
"forward_row_1","4586954","AB018225.1","0",420,437,"83387",2,"reverse_row_1","1",561,544,2,141
"forward_row_1","4586955","AB018226.1","0",419,436,"83388",2,"reverse_row_1","1",560,543,2,141
"forward_row_1","4586956","AB018227.1","0",420,437,"83389",2,"reverse_row_1","1",561,544,2,141
"forward_row_1","4586957","AB018228.1","0",420,437,"83390",2,"reverse_row_1","1",560,544,2,140
"forward_row_1","4586958","AB018229.1","0",421,438,"83391",2,"reverse_row_1","1",562,545,2,141
"forward_row_1","4586959","AB018230.1","0",420,437,"83392",2,"reverse_row_1","1",561,544,2,141
"forward_row_1","4586960","AB018231.1","0",420,437,"83394",2,"reverse_row_1","0",561,544,2,141
"forward_row_1","4586961","AB018232.1","0",422,439,"83396",2,"reverse_row_1","0",563,546,2,141
"forward_row_1","12248846","AB021885.1","0",325,342,"86963",2,"reverse_row_1","0",466,449,2,141
"forward_row_1","12248847","AB021886.1","0",326,343,"86967",2,"reverse_row_1","0",467,450,2,141
"forward_row_1","12248848","AB021887.1","0",327,344,"7936",2,"reverse_row_1","0",468,451,2,141
"forward_row_1","12248849","AB021888.1","0",325,342,"7937",2,"reverse_row_1","0",466,449,2,141
"forward_row_1","12248850","AB021889.1","0",326,343,"86961;86962",2,"reverse_row_1","0",467,450,2,141
"forward_row_1","12248851","AB021890.1","0",326,343,"7939",2,"reverse_row_1","0",467,450,2,141
"forward_row_1","12248853","AB021892.1","0",327,344,"48164",2,"reverse_row_1","0",467,451,2,140
"forward_row_1","12248854","AB021893.1","0",326,343,"61125",2,"reverse_row_1","0",467,450,2,141
"forward_row_1","12248855","AB021894.1","0",326,343,"61126",2,"reverse_row_1","0",467,450,2,141
"forward_row_1","12248856","AB021895.1","0",325,342,"103812",2,"reverse_row_1","0",466,449,2,141
"forward_row_1","12248857","AB021896.1","0",325,342,"48163",2,"reverse_row_1","0",466,449,2,141
"forward_row_1","12248858","AB021897.1","0",326,343,"86966",2,"reverse_row_1","0",467,450,2,141
"forward_row_1","12248859","AB021898.1","0",326,343,"86964",2,"reverse_row_1","0",467,450,2,141
"forward_row_1","12248860","AB021899.1","0",325,342,"61127",2,"reverse_row_1","0",466,449,2,141
"forward_row_1","12248861","AB021900.1","0",327,344,"48165",2,"reverse_row_1","0",468,451,2,141
"forward_row_1","12248862","AB021901.1","0",325,342,"7938",2,"reverse_row_1","0",466,449,2,141
"forward_row_1","6552398","AB022892.1","0",156,173,"86235",2,"reverse_row_1","0",298,281,2,142
"forward_row_1","6552399","AB022893.1","0",157,174,"88200",2,"reverse_row_1","0",297,280,2,140
"forward_row_1","6552400","AB022894.1","0",157,173,"88203",2,"reverse_row_1","0",297,280,2,140
"forward_row_1","6552401","AB022895.1","0",157,174,"88204",2,"reverse_row_1","0",297,280,2,140
"forward_row_1","6552402","AB022896.1","0",157,174,"88201",2,"reverse_row_1","0",297,280,2,140
"forward_row_1","6552409","AB022897.1","0",157,174,"88202",2,"reverse_row_1","0",297,280,2,140
"forward_row_1","14587376","AB022898.1","0",156,173,"88147",2,"reverse_row_1","0",295,279,2,139
"forward_row_1","14587378","AB022899.1","0",158,175,"55553",2,"reverse_row_1","0",298,282,2,140
"forward_row_1","14587380","AB022900.1","0",157,174,"55554",2,"reverse_row_1","0",298,281,2,141
"forward_row_1","14587383","AB022901.1","0",157,174,"55556",2,"reverse_row_1","0",298,281,2,141
"forward_row_1","14587386","AB022902.1","0",157,174,"55555",2,"reverse_row_1","0",298,281,2,141
"forward_row_1","14587389","AB022903.1","0",156,173,"88148",2,"reverse_row_1","0",297,280,2,141
"forward_row_1","14587391","AB022904.1","0",157,174,"55557",2,"reverse_row_1","0",298,281,2,141
"forward_row_1","7209644","AB032026.1","0",156,173,"103720",2,"reverse_row_1","0",295,278,2,139
"forward_row_1","7209645","AB032027.1","0",156,173,"103715",2,"reverse_row_1","0",296,279,2,140
"forward_row_1","7209646","AB032028.1","0",155,172,"103716",2,"reverse_row_1","0",295,278,2,140
"forward_row_1","7209647","AB032029.1","0",155,172,"103718",2,"reverse_row_1","0",295,278,2,140
"forward_row_1","7209648","AB032030.1","0",155,172,"103717",2,"reverse_row_1","0",295,278,2,140
"forward_row_1","6016900","AB032845.1","0",430,447,"9378",2,"reverse_row_1","0",571,554,2,141
"forward_row_1","6016901","AB032846.1","0",437,454,"62295",2,"reverse_row_1","0",578,562,2,141
"forward_row_1","6016902","AB032847.1","0",419,436,"105295",2,"reverse_row_1","0",559,542,2,140
"forward_row_1","6097913","AB033609.1","0",429,446,"106106",2,"reverse_row_1","0",571,554,2,142
"forward_row_1","7804453","AB042523.1","0",487,504,"10092",2,"reverse_row_1","0",630,613,2,143
"forward_row_1","7798599","AB042524.1","0",487,504,"10092",2,"reverse_row_1","0",630,613,2,143
"forward_row_1","8096291","AB042809.1","0",487,504,"10092",2,"reverse_row_1","0",630,613,2,143
"forward_row_1","38453913","AB046473.2","0",490,507,"55117",2,"reverse_row_1","1",622,605,2,132
"forward_row_1","38453735","AB047825.1","1",487,504,"136490",2,"reverse_row_1","1",629,612,2,142
"forward_row_1","13365534","AB048585.1","0",1308,1325,"9615",2,"reverse_row_1","0",1449,1432,2,141
"forward_row_1","13365536","AB048587.1","0",1850,1867,"9615",2,"reverse_row_1","0",1991,1974,2,141
"forward_row_1","13365537","AB048588.1","1",1883,1900,"9615",2,"reverse_row_1","0",2024,2007,2,141
"forward_row_1","13365538","AB048589.1","1",2136,2153,"9615",2,"reverse_row_1","0",2278,2261,2,142
"forward_row_1","13365539","AB048590.1","0",2831,2848,"9615",2,"reverse_row_1","0",2972,2955,2,141
"forward_row_1","10336604","AB049357.1","0",487,504,"10090;10092",2,"reverse_row_1","0",630,613,2,143
"forward_row_1","13928312","AB049981.1","0",323,340,"118141",2,"reverse_row_1","0",464,447,2,141
"forward_row_1","13928313","AB049982.1","0",320,337,"139719",2,"reverse_row_1","0",460,444,2,140
"forward_row_1","13928314","AB049983.1","0",325,342,"139721",2,"reverse_row_1","1",465,448,2,140
"forward_row_1","13928315","AB049984.1","0",320,337,"139722",2,"reverse_row_1","1",462,445,2,142
"forward_row_1","13928316","AB049985.1","0",326,343,"118154",2,"reverse_row_1","0",467,450,2,141
"forward_row_1","13928317","AB049986.1","0",323,340,"118157",2,"reverse_row_1","1",464,447,2,141
"forward_row_1","13928318","AB049987.1","0",319,336,"118160",2,"reverse_row_1","0",460,443,2,141
"forward_row_1","13928319","AB049988.1","0",321,338,"118162",2,"reverse_row_1","1",461,444,2,140
"forward_row_1","13928320","AB049989.1","0",318,335,"118170",2,"reverse_row_1","1",459,442,2,141
"forward_row_1","13928321","AB049990.1","0",320,337,"118177",2,"reverse_row_1","0",461,444,2,141
"forward_row_1","13928322","AB049991.1","0",317,334,"87100",2,"reverse_row_1","0",458,441,2,141
"forward_row_1","12060445","AB053205.1","0",421,438,"48089",2,"reverse_row_1","0",561,544,2,140
"forward_row_1","12060496","AB053258.1","0",420,437,"130834",2,"reverse_row_1","0",561,544,2,141
"forward_row_1","12862374","AB055387.1","0",1065,1082,"9606",2,"reverse_row_1","0",1206,1190,2,141
"forward_row_1","13488716","AB058603.1","0",363,380,"156447",2,"reverse_row_1","0",504,487,2,141
"forward_row_1","13488725","AB058608.1","0",420,437,"156447",2,"reverse_row_1","0",561,544,2,141
"forward_row_1","13488726","AB058609.1","0",420,437,"156447",2,"reverse_row_1","0",561,544,2,141
"forward_row_1","13488727","AB058610.1","0",422,439,"62621",2,"reverse_row_1","0",563,546,2,141
"forward_row_1","13488728","AB058611.1","0",422,439,"62621",2,"reverse_row_1","0",563,546,2,141
"forward_row_1","13488729","AB058612.1","0",421,438,"156448",2,"reverse_row_1","0",562,545,2,141
"forward_row_1","13488730","AB058613.1","0",421,438,"156448",2,"reverse_row_1","0",562,545,2,141
"forward_row_1","13488731","AB058614.1","0",420,437,"156447",2,"reverse_row_1","0",561,544,2,141
"forward_row_1","15208094","AB070127.1","1",1177,1194,"9541",2,"reverse_row_1","0",1315,1300,2,138
"forward_row_1","338160344","AB070207.1","0",494,511,"42603",2,"reverse_row_1","1",634,617,2,140
"forward_row_1","152962848","AB070243.1","0",488,505,"169291",2,"reverse_row_1","0",631,614,2,143
"forward_row_1","27543905","AB074962.1","0",844,861,"9913",2,"reverse_row_1","0",986,969,2,142
"forward_row_1","27543919","AB074963.1","0",844,861,"9913",2,"reverse_row_1","0",986,969,2,142
"forward_row_1","27543933","AB074964.1","0",844,861,"9913",2,"reverse_row_1","0",986,969,2,142
"forward_row_1","27543947","AB074965.1","0",844,861,"9913",2,"reverse_row_1","0",986,969,2,142
"forward_row_1","27543961","AB074966.1","0",845,862,"9913",2,"reverse_row_1","0",987,970,2,142
"forward_row_1","27543975","AB074967.1","0",844,861,"9913",2,"reverse_row_1","0",986,969,2,142
"forward_row_1","27543989","AB074968.1","0",844,861,"9913",2,"reverse_row_1","0",986,969,2,142
"forward_row_1","18496372","AB079255.1","0",158,175,"3358442",2,"reverse_row_1","0",300,283,2,142
"forward_row_1","121309333","AB080237.1","1",2833,2849,"118850",2,"reverse_row_1","1",2975,2958,2,142
"forward_row_1","49256987","AB080275.1","1",663,679,"61221",2,"reverse_row_1","1",801,784,2,138
"forward_row_1","42558149","AB086102.1","0",1735,1752,"9031",2,"reverse_row_1","0",1879,1862,2,144
"forward_row_1","2563196150","AB089797.1","0",487,504,"10090",2,"reverse_row_1","0",630,613,2,143
"forward_row_1","2563196164","AB089798.1","0",487,504,"10090",2,"reverse_row_1","0",630,613,2,143
"forward_row_1","2563196178","AB089799.1","0",486,503,"186842",2,"reverse_row_1","0",629,612,2,143
"forward_row_1","30409519","AB095517.1","0",147,164,"86241",2,"reverse_row_1","1",289,272,2,142
"forward_row_1","30409521","AB095519.1","0",147,164,"213607",2,"reverse_row_1","0",289,272,2,142
"forward_row_1","30409524","AB095522.1","0",148,165,"86244",2,"reverse_row_1","0",290,273,2,142
"forward_row_1","30409525","AB095523.1","0",147,164,"86244",2,"reverse_row_1","0",289,272,2,142
"forward_row_1","30409528","AB095526.1","0",147,164,"86244",2,"reverse_row_1","0",289,272,2,142
"forward_row_1","30409529","AB095527.1","0",147,164,"86244",2,"reverse_row_1","0",289,272,2,142
"forward_row_1","162809312","AB095530.2","0",147,164,"86244",2,"reverse_row_1","0",288,272,2,141
"forward_row_1","84095089","AB095998.1","0",418,435,"136040",2,"reverse_row_1","0",558,542,2,140
"forward_row_1","37360758","AB096005.1","0",422,439,"36212",2,"reverse_row_1","0",563,546,2,141
"forward_row_1","32351881","AB097669.1","0",1352,1369,"8242",2,"reverse_row_1","0",1493,1476,2,141
"forward_row_1","28189373","AB098844.1","0",359,342,"9913",2,"reverse_row_1","0",220,237,2,139
"forward_row_1","28189387","AB098857.1","0",216,199,"9913",2,"reverse_row_1","0",75,92,2,141
"forward_row_1","28189395","AB098865.1","0",217,200,"9913",2,"reverse_row_1","0",75,92,2,142
"forward_row_1","28189396","AB098866.1","0",218,201,"9913",2,"reverse_row_1","0",77,94,2,141
"forward_row_1","28189401","AB098871.1","0",218,201,"9913",2,"reverse_row_1","0",76,93,2,142
"forward_row_1","28189404","AB098874.1","0",217,200,"9913",2,"reverse_row_1","0",75,92,2,142
"forward_row_1","28189410","AB098880.1","0",199,182,"9913",2,"reverse_row_1","0",57,74,2,142
"forward_row_1","28189412","AB098882.1","0",212,195,"9913",2,"reverse_row_1","0",72,88,2,140
"forward_row_1","28189958","AB099113.1","0",297,314,"9913",2,"reverse_row_1","0",439,422,2,142
"forward_row_1","28189960","AB099115.1","0",405,422,"9913",2,"reverse_row_1","0",547,530,2,142
"forward_row_1","28189961","AB099116.1","0",402,419,"9913",2,"reverse_row_1","0",544,527,2,142
"forward_row_1","28189964","AB099119.1","0",396,413,"9913",2,"reverse_row_1","0",536,519,2,140
"forward_row_1","28189975","AB099130.1","0",403,420,"9913",2,"reverse_row_1","0",545,528,2,142
"forward_row_1","28189983","AB099138.1","0",262,279,"9913",2,"reverse_row_1","0",404,387,2,142
"forward_row_1","28189990","AB099145.1","0",403,420,"9913",2,"reverse_row_1","0",544,527,2,141
"forward_row_1","32469193","AB099484.1","0",481,498,"9371",2,"reverse_row_1","0",618,604,2,137
"forward_row_1","510703677","AB102724.1","0",494,511,"13676",2,"reverse_row_1","1",636,619,2,142
"forward_row_1","510703232","AB102725.1","0",494,511,"29150",2,"reverse_row_1","1",636,619,2,142
"forward_row_1","40645773","AB103468.1","0",1329,1346,"217026",2,"reverse_row_1","0",1470,1453,2,141
"forward_row_1","40714127","AB105165.1","0",1329,1346,"217026",2,"reverse_row_1","0",1470,1453,2,141
"forward_row_1","60360653","AB106230.1","0",461,478,"182669",2,"reverse_row_1","0",602,586,2,141
"forward_row_1","60360655","AB106232.1","0",465,482,"224955",2,"reverse_row_1","0",607,590,2,142
"forward_row_1","60360656","AB106233.1","0",471,488,"2835217",2,"reverse_row_1","0",612,596,2,141
"forward_row_1","60360657","AB106234.1","0",462,479,"114413",2,"reverse_row_1","0",604,587,2,142
"forward_row_1","60360658","AB106235.1","0",463,480,"114414",2,"reverse_row_1","0",604,588,2,141
"forward_row_1","60360659","AB106236.1","0",471,488,"114415",2,"reverse_row_1","0",612,596,2,141
"forward_row_1","60360660","AB106237.1","0",471,488,"62295",2,"reverse_row_1","0",612,596,2,141
"forward_row_1","60360661","AB106238.1","0",471,488,"62295",2,"reverse_row_1","0",612,596,2,141
"forward_row_1","60360662","AB106239.1","0",465,482,"106106",2,"reverse_row_1","0",607,590,2,142
"forward_row_1","37700014","AB108559.1","0",170,187,"228541",2,"reverse_row_1","0",311,294,2,141
"forward_row_1","37700015","AB108560.1","0",168,185,"228543",2,"reverse_row_1","0",308,291,2,140
"forward_row_1","37700016","AB108561.1","0",168,185,"228543",2,"reverse_row_1","0",308,291,2,140
"forward_row_1","37700017","AB108562.1","0",168,185,"228543",2,"reverse_row_1","0",308,291,2,140
"forward_row_1","37700018","AB108563.1","0",168,185,"228543",2,"reverse_row_1","0",308,291,2,140
"forward_row_1","37700019","AB108564.1","0",168,185,"228543",2,"reverse_row_1","0",308,291,2,140
"forward_row_1","37700020","AB108565.1","0",168,185,"228543",2,"reverse_row_1","0",308,291,2,140
"forward_row_1","37700021","AB108566.1","0",168,185,"228543",2,"reverse_row_1","0",308,291,2,140
"forward_row_1","37700022","AB108567.1","0",169,186,"228543",2,"reverse_row_1","0",309,292,2,140
"forward_row_1","37700023","AB108568.1","0",169,186,"228543",2,"reverse_row_1","0",309,292,2,140
"forward_row_1","37700034","AB108579.1","0",155,172,"228544",2,"reverse_row_1","0",295,278,2,140
"forward_row_1","37700036","AB108581.1","0",149,166,"228545",2,"reverse_row_1","0",289,272,2,140
"forward_row_1","37700038","AB108583.1","0",151,168,"186833",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700040","AB108585.1","0",151,168,"186833",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700050","AB108595.1","0",151,168,"186833",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700052","AB108597.1","0",151,168,"186833",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700056","AB108601.1","0",151,168,"228546",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700064","AB108609.1","0",151,168,"228546",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700066","AB108611.1","0",151,168,"228546",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700070","AB108615.1","0",151,168,"228546",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700072","AB108617.1","0",151,168,"228546",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700074","AB108619.1","0",151,168,"228546",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700076","AB108621.1","0",151,168,"228546",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700080","AB108625.1","0",151,168,"228546",2,"reverse_row_1","0",290,273,2,139
"forward_row_1","37700082","AB108627.1","0",153,170,"186833",2,"reverse_row_1","0",292,275,2,139
"forward_row_1","37700084","AB108629.1","0",153,170,"186833",2,"reverse_row_1","0",292,275,2,139
"forward_row_1","37700086","AB108631.1","0",153,170,"186833",2,"reverse_row_1","0",292,275,2,139
"forward_row_1","37700096","AB108641.1","0",153,170,"186833",2,"reverse_row_1","0",292,275,2,139
"forward_row_1","172052649","AB119064.1","0",420,437,"92062",2,"reverse_row_1","0",562,545,2,142
"forward_row_1","172052650","AB119065.1","0",421,438,"36239",2,"reverse_row_1","0",563,546,2,142
"forward_row_1","172052651","AB119066.1","0",421,438,"36723",2,"reverse_row_1","0",563,546,2,142
"forward_row_1","172052652","AB119067.1","0",419,436,"9668",2,"reverse_row_1","0",561,544,2,142
"forward_row_1","172052653","AB119068.1","0",419,436,"77149",2,"reverse_row_1","0",561,544,2,142
"forward_row_1","172052654","AB119069.1","0",419,436,"9669",2,"reverse_row_1","0",561,544,2,142
"forward_row_1","172052655","AB119070.1","0",419,436,"9666",2,"reverse_row_1","0",561,544,2,142
"forward_row_1","172052656","AB119071.1","0",420,437,"36238",2,"reverse_row_1","0",561,545,2,141
"forward_row_1","172052657","AB119072.1","0",420,437,"36240",2,"reverse_row_1","0",562,545,2,142
"forward_row_1","172052658","AB119073.1","0",422,435,"244218",2,"reverse_row_1","0",560,544,2,138
"forward_row_1","172052659","AB119074.1","0",420,437,"452646",2,"reverse_row_1","0",562,545,2,142
"forward_row_1","172052660","AB119075.1","0",420,437,"36721",2,"reverse_row_1","0",561,545,2,141
"forward_row_1","172052661","AB119076.1","1",420,437,"36722",2,"reverse_row_1","0",561,545,2,141
"forward_row_1","172052662","AB119077.1","0",420,437,"9662",2,"reverse_row_1","0",562,545,2,142
"forward_row_1","48843357","AB120176.1","0",2798,2815,"287196",2,"reverse_row_1","0",2939,2922,2,141
"forward_row_1","48843360","AB120177.1","0",2797,2814,"287196",2,"reverse_row_1","0",2938,2921,2,141
"forward_row_1","46275757","AB121978.1","0",106,123,"249131",2,"reverse_row_1","0",247,230,2,141
"forward_row_1","46275759","AB121980.1","0",107,124,"249132",2,"reverse_row_1","0",248,231,2,141
"forward_row_1","46275761","AB121982.1","0",108,125,"249133",2,"reverse_row_1","0",249,232,2,141
"forward_row_1","46275763","AB121984.1","0",107,124,"249134",2,"reverse_row_1","0",248,231,2,141
"forward_row_1","46275765","AB121986.1","0",107,124,"228541",2,"reverse_row_1","0",248,231,2,141
"forward_row_1","46275767","AB121988.1","0",108,125,"228541",2,"reverse_row_1","0",249,232,2,141
"forward_row_1","46275769","AB121990.1","0",108,125,"228541",2,"reverse_row_1","0",249,232,2,141
"forward_row_1","46275771","AB121992.1","0",108,125,"228541",2,"reverse_row_1","0",249,232,2,141
"forward_row_1","46275773","AB121994.1","0",108,125,"228541",2,"reverse_row_1","0",249,232,2,141
"forward_row_1","46275777","AB121998.1","0",108,125,"228541",2,"reverse_row_1","0",249,232,2,141
"forward_row_1","46849532","AB125234.1","1",5,22,"90068",2,"reverse_row_1","0",138,121,2,133
"forward_row_1","55415808","AB125783.1","0",417,434,"27681",2,"reverse_row_1","0",559,542,2,142
"forward_row_1","55415809","AB125784.1","0",419,436,"27681",2,"reverse_row_1","0",562,545,2,143
"forward_row_1","55415810","AB125785.1","0",419,436,"10089",2,"reverse_row_1","0",561,544,2,142
"forward_row_1","55415811","AB125786.1","0",418,435,"10097",2,"reverse_row_1","0",560,543,2,142
"forward_row_1","55415812","AB125787.1","0",419,436,"10098",2,"reverse_row_1","0",561,544,2,142
"forward_row_1","55415813","AB125788.1","0",419,436,"10091",2,"reverse_row_1","0",562,545,2,143
"forward_row_1","55415814","AB125789.1","0",419,436,"10103",2,"reverse_row_1","0",562,545,2,143
"forward_row_1","55415815","AB125790.1","0",418,435,"254704",2,"reverse_row_1","0",560,543,2,142
"forward_row_1","55415816","AB125791.1","0",419,436,"186193",2,"reverse_row_1","0",561,544,2,142
"forward_row_1","55415818","AB125793.1","0",425,442,"10093",2,"reverse_row_1","0",567,550,2,142
"forward_row_1","55415819","AB125794.1","0",424,441,"41270",2,"reverse_row_1","0",566,549,2,142
"forward_row_1","41688043","AB126083.1","0",489,506,"154811",2,"reverse_row_1","0",630,613,2,141
"forward_row_1","47604867","AB127977.1","0",2508,2525,"191197",2,"reverse_row_1","0",2638,2621,2,130
"forward_row_1","121309375","AB162909.1","1",481,497,"261498",2,"reverse_row_1","1",626,609,2,145
"forward_row_1","90078273","AB171754.1","1",1431,1447,"9541",2,"reverse_row_1","0",1569,1554,2,138
"forward_row_1","1373811694","AB176924.1","1",465,481,"271259",2,"reverse_row_1","0",609,594,2,144
"forward_row_1","157144059","AB181633.1","0",425,442,"114413",2,"reverse_row_1","0",567,550,2,142
"forward_row_1","157144060","AB181634.1","0",425,442,"114413",2,"reverse_row_1","0",567,550,2,142
"forward_row_1","157144062","AB181636.1","0",425,442,"114413",2,"reverse_row_1","0",567,550,2,142
"forward_row_1","157144063","AB181637.1","0",425,442,"114413",2,"reverse_row_1","0",567,550,2,142
"forward_row_1","157144064","AB181638.1","0",425,442,"114413",2,"reverse_row_1","0",567,550,2,142
"forward_row_1","157144067","AB181641.1","0",425,442,"114413",2,"reverse_row_1","0",567,550,2,142
"forward_row_1","157144070","AB181644.1","0",425,442,"468912",2,"reverse_row_1","0",566,550,2,141
"forward_row_1","157144071","AB181645.1","0",425,442,"468912",2,"reverse_row_1","0",566,550,2,141
